From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2019-08-25 16:00:00,2019-08-25 17:00:00,10.95,45.82,10.14,14.77,24.9,31.13,22.1,0.08,19.11,1.52,,0.63,2.45,76.3,3.91,282.69,379.56,1003.52,,29.18,
2019-08-25 17:00:00,2019-08-25 18:00:00,11.95,43.39,8.81,18.88,27.68,27.11,22.96,0.14,16.57,1.41,,0.37,1.2,77.14,3.3,276.32,109.38,1003.59,,28.61,
2019-08-25 18:00:00,2019-08-25 19:00:00,15.78,45.76,10.69,27.93,38.61,26.99,22.33,0.22,13.24,1.9,,0.69,0.79,77.91,2.55,271.34,25.63,1004.01,,28.36,
2019-08-25 19:00:00,2019-08-25 20:00:00,19.79,55.22,10.53,40.39,50.92,27.63,21.87,0.25,12.5,3.66,,0.27,2.96,78.52,2.18,266.64,,1004.49,,28.15,
2019-08-25 20:00:00,2019-08-25 21:00:00,23.78,63.4,8.67,35.15,43.81,25.28,21.44,0.25,7.56,3.48,,0.3,3.81,79.01,1.68,261.59,,1005.27,,28.04,
2019-08-25 21:00:00,2019-08-25 22:00:00,21.17,65.84,9.09,32.86,41.94,22.77,20.68,0.3,4.28,2.32,,1.42,4.6,79.34,1.43,266.4,,1006.04,,27.87,
2019-08-25 22:00:00,2019-08-25 23:00:00,26.65,68.77,8.72,30.16,38.88,20.67,22.21,0.27,4.58,2.74,,1.21,4.67,80.38,1.11,260.81,,1006.29,,27.72,
2019-08-25 23:00:00,2019-08-26 00:00:00,21.33,67.16,6.96,25.86,32.82,16.54,21.64,0.27,5.11,2.07,,1.23,4.45,80.98,0.9,189.91,,1006.05,,27.67,
2019-08-26 00:00:00,2019-08-26 01:00:00,16.28,67.92,84.25,23.65,107.91,14.72,23.47,0.63,1.35,2.38,,1.25,5.85,83.05,0.67,155.49,,1005.64,,27.14,
2019-08-26 01:00:00,2019-08-26 02:00:00,18.83,96.5,17.71,24.23,41.93,16.77,23.33,0.46,1.36,2.38,,1.06,2.33,83.84,0.76,165.9,,1004.97,,27.06,
2019-08-26 02:00:00,2019-08-26 03:00:00,15.21,63.14,41.85,21.93,63.78,13.8,22.88,0.24,1.05,3.58,,1.16,1.98,86.63,0.45,173.49,,1004.46,,26.72,
2019-08-26 03:00:00,2019-08-26 04:00:00,13.11,71.07,61.67,28.96,90.62,13.84,23.01,0.22,0.98,4.59,,1.71,1.48,88.72,1.06,123.99,,1004.29,,26.33,
2019-08-26 04:00:00,2019-08-26 05:00:00,19.61,72.0,65.86,26.68,92.55,13.74,23.09,0.28,1.09,6.53,,1.85,1.01,90.04,1.5,123.56,,1004.4,,25.95,
2019-08-26 05:00:00,2019-08-26 06:00:00,26.61,68.41,40.63,28.17,68.78,13.32,21.23,0.16,1.09,6.42,,1.88,4.49,91.64,1.39,143.53,,1004.53,,25.58,
2019-08-26 06:00:00,2019-08-26 07:00:00,20.39,50.48,87.5,22.7,110.25,21.43,23.58,0.46,1.2,6.38,,1.42,3.79,93.12,1.07,132.31,22.96,1004.77,,25.41,
2019-08-26 07:00:00,2019-08-26 08:00:00,20.0,49.0,40.26,25.11,65.32,35.66,22.35,0.21,2.42,6.73,,1.43,4.1,93.27,1.26,144.07,116.06,1005.11,,26.04,
2019-08-26 08:00:00,2019-08-26 09:00:00,21.89,56.38,29.1,21.81,50.91,39.64,22.99,0.19,4.83,7.38,,1.4,3.28,91.55,1.68,167.08,225.97,1005.64,,26.92,
2019-08-26 09:00:00,2019-08-26 10:00:00,22.95,64.36,15.69,19.09,34.78,43.5,23.5,0.16,9.69,7.61,,0.78,3.27,89.31,1.98,172.02,396.74,1005.84,,27.56,
2019-08-26 10:00:00,2019-08-26 11:00:00,22.05,51.17,11.66,18.07,29.73,51.58,22.58,0.14,12.6,5.21,,0.36,3.42,85.79,2.31,243.14,274.7,1005.99,,28.23,
2019-08-26 11:00:00,2019-08-26 12:00:00,15.39,42.64,11.09,18.55,29.64,55.67,22.26,0.11,19.19,2.36,,0.38,1.1,80.03,3.81,272.21,560.27,1006.01,,28.74,
2019-08-26 12:00:00,2019-08-26 13:00:00,14.05,38.31,15.39,26.36,41.75,54.44,22.2,0.11,17.01,2.5,,0.39,1.37,77.44,4.28,271.11,630.26,1005.61,,29.21,
2019-08-26 13:00:00,2019-08-26 14:00:00,13.05,47.22,9.28,14.83,24.11,42.19,19.7,0.07,19.81,2.82,,0.89,2.54,80.3,3.5,268.28,485.18,1005.17,,28.5,
2019-08-26 14:00:00,2019-08-26 15:00:00,22.45,48.92,7.54,9.84,17.38,30.87,21.89,0.04,21.12,2.03,,0.54,2.72,77.41,4.5,270.01,750.7,1004.57,,29.32,
2019-08-26 15:00:00,2019-08-26 16:00:00,20.17,51.77,6.11,10.41,16.52,25.55,21.91,0.04,20.54,1.45,,0.62,2.21,73.79,5.18,262.09,654.13,1004.02,,29.73,
2019-08-26 16:00:00,2019-08-26 17:00:00,18.11,53.79,7.3,12.94,20.23,21.59,21.93,0.04,19.45,2.14,,1.0,2.46,74.19,4.24,264.22,428.51,1003.73,,29.56,
2019-08-26 17:00:00,2019-08-26 18:00:00,17.05,59.38,5.64,12.85,18.49,22.65,23.57,0.11,16.04,2.09,,0.7,0.4,74.26,3.61,264.47,207.69,1003.65,,29.19,
2019-08-26 18:00:00,2019-08-26 19:00:00,14.17,55.39,6.28,19.91,26.18,20.06,22.36,0.16,10.83,1.9,,0.74,0.34,75.41,2.53,260.75,44.74,1004.1,,28.73,
2019-08-26 19:00:00,2019-08-26 20:00:00,13.05,56.84,8.69,34.54,43.23,18.8,21.63,0.19,7.8,1.6,,0.37,1.42,76.95,2.22,260.33,,1004.56,,28.23,
2019-08-26 20:00:00,2019-08-26 21:00:00,15.82,66.19,12.65,41.72,54.38,19.7,22.14,0.35,2.65,1.87,,0.28,3.89,78.22,1.32,249.49,,1005.03,,28.1,
2019-08-26 21:00:00,2019-08-26 22:00:00,23.58,81.72,10.86,30.05,40.91,18.44,20.73,0.4,3.25,2.35,,1.27,4.32,78.97,1.49,210.8,,1005.43,,28.11,
2019-08-26 22:00:00,2019-08-26 23:00:00,22.11,79.31,5.93,24.4,30.33,17.86,21.71,0.26,5.56,2.07,,1.27,5.6,78.9,1.59,210.21,,1005.72,,28.07,
2019-08-26 23:00:00,2019-08-27 00:00:00,17.28,72.55,5.39,22.68,28.08,15.68,21.95,0.24,3.79,1.72,,0.77,4.71,78.99,1.12,222.83,,1005.6,,27.77,
2019-08-27 00:00:00,2019-08-27 01:00:00,18.88,70.16,8.81,22.63,31.44,14.16,22.16,0.23,3.12,1.81,,0.96,5.04,80.94,0.97,214.5,,1005.06,,27.37,
2019-08-27 01:00:00,2019-08-27 02:00:00,14.29,59.88,4.83,15.31,20.15,14.4,22.82,0.15,3.52,1.55,,0.76,2.15,84.02,0.74,210.08,,1004.52,,26.91,
2019-08-27 02:00:00,2019-08-27 03:00:00,9.29,36.93,48.95,13.88,62.78,13.01,23.01,0.23,1.44,1.49,,0.45,3.85,84.84,0.43,167.86,,1003.8,,26.59,
2019-08-27 03:00:00,2019-08-27 04:00:00,12.78,72.0,67.3,40.37,107.67,14.77,23.04,0.33,1.47,2.97,,2.37,2.8,85.51,0.68,135.57,,1003.25,,26.57,
2019-08-27 04:00:00,2019-08-27 05:00:00,13.0,61.89,18.96,29.46,48.41,13.16,22.25,0.16,2.04,1.86,,1.72,1.89,85.47,1.07,152.02,,1003.28,,26.43,
2019-08-27 05:00:00,2019-08-27 06:00:00,15.83,44.45,57.42,23.61,81.05,11.07,21.49,0.21,1.38,2.29,,1.12,2.5,89.49,1.03,142.16,,1003.45,,25.7,
2019-08-27 06:00:00,2019-08-27 07:00:00,18.82,52.2,161.81,11.17,172.97,10.45,24.09,0.69,1.05,5.73,,1.52,3.06,91.48,0.68,117.2,12.15,1003.69,,25.74,
2019-08-27 07:00:00,2019-08-27 08:00:00,36.95,118.28,81.57,26.97,108.52,12.58,23.13,0.59,2.38,5.61,,1.54,5.23,91.22,0.76,173.53,53.08,1004.23,,26.34,
2019-08-27 08:00:00,2019-08-27 09:00:00,22.89,64.98,28.02,25.37,53.38,11.5,22.77,0.28,6.91,3.08,,1.28,5.55,86.43,1.71,199.25,303.83,1004.85,,27.94,
2019-08-27 09:00:00,2019-08-27 10:00:00,19.17,54.47,14.51,14.31,28.82,12.31,22.86,0.15,8.86,1.97,,0.69,3.71,77.58,2.48,257.57,278.8,1005.32,,29.02,
2019-08-27 10:00:00,2019-08-27 11:00:00,15.22,48.48,15.51,18.78,34.29,11.87,22.84,0.21,9.65,1.47,,0.83,2.87,79.17,2.47,257.56,370.93,1005.26,,28.8,
2019-08-27 11:00:00,2019-08-27 12:00:00,12.17,48.0,16.2,26.11,42.31,13.38,22.41,0.15,13.14,2.11,,1.88,4.01,75.35,3.48,267.21,495.53,1004.89,,29.49,
2019-08-27 12:00:00,2019-08-27 13:00:00,18.61,55.36,11.18,19.87,31.04,14.54,21.88,0.12,16.19,2.87,,0.58,2.46,75.15,4.09,274.76,522.24,1004.46,,29.57,
2019-08-27 13:00:00,2019-08-27 14:00:00,10.5,53.23,9.62,15.31,24.92,18.46,20.25,0.07,17.56,3.01,,0.7,2.91,75.25,3.97,266.31,672.61,1003.66,,29.69,
2019-08-27 14:00:00,2019-08-27 15:00:00,22.28,57.6,6.43,9.93,16.37,20.59,21.63,0.04,20.58,1.64,,0.76,1.81,72.78,4.61,262.18,790.19,1003.02,,30.12,
2019-08-27 15:00:00,2019-08-27 16:00:00,16.39,54.31,3.95,9.01,12.96,17.61,21.48,0.02,22.81,1.14,,0.56,2.5,73.71,4.21,256.13,598.9,1002.53,,29.91,
2019-08-27 16:00:00,2019-08-27 17:00:00,12.22,43.86,4.72,9.49,14.21,15.54,21.91,0.03,21.1,1.51,,0.67,2.3,72.21,3.85,278.13,542.78,1001.92,,30.02,
2019-08-27 17:00:00,2019-08-27 18:00:00,14.83,42.08,4.04,11.15,15.2,15.73,22.75,0.09,19.11,1.8,,0.33,0.72,74.56,3.65,272.55,227.75,1002.02,,29.37,
2019-08-27 18:00:00,2019-08-27 19:00:00,13.11,38.31,4.65,19.84,24.48,14.76,22.96,0.17,13.29,2.38,,0.74,0.44,77.53,2.76,245.4,36.79,1002.5,,28.64,
2019-08-27 19:00:00,2019-08-27 20:00:00,13.95,38.92,4.18,25.89,30.08,12.39,21.95,0.32,7.09,1.66,,0.74,3.01,84.4,1.91,195.31,,1003.19,,27.3,
2019-08-27 20:00:00,2019-08-27 21:00:00,17.79,32.56,12.06,39.85,51.91,12.19,22.19,0.47,2.97,2.4,,1.64,5.08,83.87,1.74,207.89,,1003.74,,27.67,
2019-08-27 21:00:00,2019-08-27 22:00:00,16.11,38.25,11.21,36.15,47.34,11.75,21.56,0.41,3.06,2.42,,1.22,7.2,82.9,1.55,195.49,,1004.38,,27.79,
2019-08-27 22:00:00,2019-08-27 23:00:00,16.0,53.0,6.01,29.54,35.56,11.56,21.28,0.3,4.57,2.15,,1.62,6.29,84.09,1.6,227.79,,1004.78,,27.73,
2019-08-27 23:00:00,2019-08-28 00:00:00,16.95,53.92,5.4,25.59,30.98,12.58,22.2,0.21,6.03,1.77,,0.85,5.17,83.56,1.3,205.1,,1004.6,,27.62,
2019-08-28 00:00:00,2019-08-28 01:00:00,10.41,50.32,4.0,16.66,20.66,12.03,21.74,0.15,7.62,1.58,,0.91,3.19,83.61,1.19,192.41,,1004.24,,27.62,
2019-08-28 01:00:00,2019-08-28 02:00:00,10.94,48.16,25.0,22.25,47.25,15.27,22.97,0.12,4.38,2.0,,0.63,3.04,85.92,1.88,147.33,,1003.73,,27.13,
2019-08-28 02:00:00,2019-08-28 03:00:00,16.68,50.77,14.84,22.16,36.99,19.52,22.94,0.12,2.48,4.55,,1.12,0.53,88.79,1.51,145.13,,1003.33,,26.57,
2019-08-28 03:00:00,2019-08-28 04:00:00,9.45,39.93,10.44,23.52,33.95,54.16,22.23,0.04,3.2,6.31,,1.06,0.77,90.2,1.61,151.07,,1002.91,,26.18,
2019-08-28 04:00:00,2019-08-28 05:00:00,8.05,24.29,19.34,32.58,51.91,83.16,22.48,0.14,1.29,8.98,,2.78,2.01,91.07,1.66,153.23,,1002.95,,25.91,
2019-08-28 05:00:00,2019-08-28 06:00:00,16.5,39.55,40.69,32.79,73.46,92.41,22.32,0.12,0.74,8.93,,2.66,1.88,92.82,1.64,167.65,,1003.18,,25.55,
2019-08-28 06:00:00,2019-08-28 07:00:00,20.78,49.3,128.29,20.63,148.88,57.11,22.75,0.28,0.82,6.99,,3.79,4.34,93.14,1.48,135.56,0.18,1003.68,,25.58,
2019-08-28 07:00:00,2019-08-28 08:00:00,24.78,65.63,38.39,28.36,66.74,52.3,22.98,0.15,2.1,7.9,,1.09,4.31,92.5,2.06,151.82,39.38,1004.42,,26.0,
2019-08-28 08:00:00,2019-08-28 09:00:00,25.0,57.18,27.89,21.78,49.66,51.9,21.98,0.13,7.03,9.62,,1.58,2.9,89.8,2.44,162.25,287.47,1005.0,,27.27,
2019-08-28 09:00:00,2019-08-28 10:00:00,23.11,61.52,7.98,7.86,15.85,58.85,22.66,0.01,14.68,6.92,,1.09,3.31,83.7,3.26,166.33,614.3,1005.32,,28.41,
2019-08-28 10:00:00,2019-08-28 11:00:00,13.55,37.17,6.43,8.48,14.9,75.77,23.38,0.04,16.22,2.49,,0.12,1.31,79.81,3.63,170.44,774.4,1005.32,,29.23,
2019-08-28 11:00:00,2019-08-28 12:00:00,11.11,35.0,7.94,11.95,19.89,85.69,22.36,0.07,13.63,1.49,,0.2,0.24,78.86,3.75,182.0,619.95,1005.26,,29.3,
2019-08-28 12:00:00,2019-08-28 13:00:00,11.0,35.92,12.67,21.21,33.88,92.8,22.74,0.09,14.03,,,,,76.34,3.78,171.3,737.65,1004.43,,30.02,
2019-08-28 13:00:00,2019-08-28 14:00:00,12.88,44.27,11.81,21.89,33.69,84.97,22.13,0.12,12.07,9.5,,10.45,10.23,73.88,3.04,194.08,501.61,1003.8,,30.35,
2019-08-28 14:00:00,2019-08-28 15:00:00,13.95,47.76,6.4,15.3,21.7,49.36,19.29,0.08,18.3,1.54,,4.79,4.68,75.85,3.15,221.01,398.44,1003.45,,29.93,
2019-08-28 15:00:00,2019-08-28 16:00:00,15.89,54.44,7.06,17.18,24.23,39.13,22.29,0.06,16.14,1.15,,3.69,3.7,73.22,3.06,246.14,505.51,1003.19,,30.54,
2019-08-28 16:00:00,2019-08-28 17:00:00,11.28,40.29,7.28,16.41,23.69,32.74,21.84,0.05,17.56,1.19,,2.07,3.84,80.0,2.93,236.48,312.63,1002.57,,28.89,
2019-08-28 17:00:00,2019-08-28 18:00:00,13.83,27.97,6.53,17.4,23.94,29.84,22.03,0.08,16.35,1.14,,1.34,3.19,77.27,2.7,202.61,279.21,1002.55,,29.87,
2019-08-28 18:00:00,2019-08-28 19:00:00,12.12,41.0,3.68,19.12,22.8,30.19,23.58,0.19,10.67,1.3,,1.41,1.27,78.83,2.37,186.73,30.56,1003.16,,28.76,
2019-08-28 19:00:00,2019-08-28 20:00:00,8.22,32.7,4.81,29.39,34.2,27.53,22.13,0.31,5.33,1.76,,1.23,3.33,82.25,1.8,189.58,,1003.88,,28.19,
2019-08-28 20:00:00,2019-08-28 21:00:00,14.61,43.95,9.2,35.59,44.8,29.22,22.26,0.32,2.66,1.97,,2.23,3.99,83.45,1.68,181.46,,1004.51,,28.15,
2019-08-28 21:00:00,2019-08-28 22:00:00,18.77,53.0,11.17,37.71,48.86,29.91,22.04,0.32,3.22,2.26,,1.9,7.17,83.31,1.58,193.12,,1005.32,,28.26,
2019-08-28 22:00:00,2019-08-28 23:00:00,14.29,50.24,9.32,31.94,41.27,28.9,20.4,0.17,4.19,1.97,,1.69,5.95,85.34,1.77,171.14,,1005.57,,27.84,
2019-08-28 23:00:00,2019-08-29 00:00:00,12.12,44.48,8.13,29.13,37.25,24.62,22.07,0.14,5.08,1.94,,1.25,4.05,86.69,1.92,183.1,,1005.64,,27.76,
2019-08-29 00:00:00,2019-08-29 01:00:00,14.82,35.78,5.81,20.44,26.25,20.59,21.86,0.04,5.83,3.57,,0.58,2.93,88.66,1.55,165.28,,1005.27,,27.25,
2019-08-29 01:00:00,2019-08-29 02:00:00,10.28,24.88,10.18,21.81,31.98,19.33,22.3,0.06,4.42,8.31,,0.46,3.2,89.91,1.65,153.99,,1004.57,,26.97,
2019-08-29 02:00:00,2019-08-29 03:00:00,10.95,18.47,7.71,16.95,24.65,18.79,22.91,0.08,5.77,6.63,,0.63,1.21,92.36,1.71,148.57,,1004.14,,26.37,
2019-08-29 03:00:00,2019-08-29 04:00:00,8.18,15.24,13.77,18.17,31.95,16.74,22.39,0.1,3.1,6.05,,0.97,0.26,93.25,1.43,142.0,,1003.85,,26.21,
2019-08-29 04:00:00,2019-08-29 05:00:00,8.95,18.69,12.24,22.06,34.3,17.07,22.04,0.24,2.81,6.43,,0.67,0.88,93.54,1.53,156.12,,1003.78,,26.18,
2019-08-29 05:00:00,2019-08-29 06:00:00,10.88,32.42,41.17,22.06,63.28,21.45,22.52,0.45,1.16,6.94,,0.41,1.86,93.81,1.4,123.05,,1004.09,,26.08,
2019-08-29 06:00:00,2019-08-29 07:00:00,21.39,35.92,136.27,18.59,154.89,21.42,22.56,0.46,0.72,6.1,,1.12,3.89,93.94,1.14,128.77,12.7,1004.7,,26.04,
2019-08-29 07:00:00,2019-08-29 08:00:00,29.53,45.2,91.09,25.26,116.27,22.12,23.23,0.29,1.37,6.15,,1.34,4.86,93.53,1.32,128.31,76.24,1005.51,,26.48,
2019-08-29 08:00:00,2019-08-29 09:00:00,26.23,46.0,49.11,22.99,72.08,20.09,22.66,0.13,3.42,5.79,,1.03,3.61,91.88,1.77,159.28,213.26,1006.02,,27.2,
2019-08-29 09:00:00,2019-08-29 10:00:00,19.39,37.72,17.44,14.36,31.79,21.61,22.3,0.07,10.91,6.51,,1.19,3.25,86.56,2.56,162.82,532.41,1006.29,,28.86,
2019-08-29 10:00:00,2019-08-29 11:00:00,21.84,45.27,9.53,14.01,23.53,32.01,23.42,0.09,18.99,5.86,,0.44,2.58,81.2,3.12,169.14,606.36,1006.28,,29.71,
2019-08-29 11:00:00,2019-08-29 12:00:00,19.18,34.05,5.88,10.87,16.75,48.86,22.84,0.1,14.53,2.85,,0.75,1.81,76.53,2.83,175.48,630.23,1006.08,,29.97,
2019-08-29 12:00:00,2019-08-29 13:00:00,11.45,31.16,7.81,14.79,22.6,51.77,21.64,0.12,16.88,1.31,,0.09,1.19,72.53,3.06,173.52,656.52,1005.34,,30.79,
2019-08-29 13:00:00,2019-08-29 14:00:00,14.78,46.17,10.0,25.25,35.26,46.67,21.63,0.13,18.33,1.92,,0.57,1.61,73.75,3.7,211.18,649.72,1004.4,,30.74,
2019-08-29 14:00:00,2019-08-29 15:00:00,16.89,50.0,11.8,18.36,30.15,39.21,20.12,0.08,18.09,2.82,,3.9,3.25,71.88,3.74,279.13,835.68,1003.24,,31.12,
2019-08-29 15:00:00,2019-08-29 16:00:00,16.05,54.0,7.4,13.03,20.43,31.79,21.96,0.02,22.99,1.84,,0.59,1.36,73.08,4.13,268.52,697.27,1002.81,,30.77,
2019-08-29 16:00:00,2019-08-29 17:00:00,14.11,39.29,6.02,12.98,18.99,26.85,21.98,0.02,25.98,2.02,,0.42,1.96,75.06,3.94,276.35,463.55,1002.55,,30.4,
2019-08-29 17:00:00,2019-08-29 18:00:00,15.88,40.76,5.74,14.27,20.03,22.71,21.93,0.03,25.77,2.4,,0.36,2.15,76.33,4.02,276.89,280.07,1002.6,,30.04,
2019-08-29 18:00:00,2019-08-29 19:00:00,8.47,38.24,4.29,18.23,22.52,22.56,23.11,0.12,19.13,3.81,,0.72,0.9,80.35,3.14,277.04,67.05,1002.86,,29.29,
2019-08-29 19:00:00,2019-08-29 20:00:00,19.3,43.52,4.51,21.74,26.25,19.29,22.46,0.18,10.85,4.1,,0.71,1.12,83.21,2.61,269.5,,1003.36,,28.68,
2019-08-29 20:00:00,2019-08-29 21:00:00,18.12,50.44,5.75,24.72,30.48,16.4,21.95,0.26,5.43,2.82,,0.41,1.92,83.41,1.25,257.91,,1004.12,,28.73,
2019-08-29 21:00:00,2019-08-29 22:00:00,20.83,63.59,12.93,35.46,48.4,17.25,22.36,0.27,4.06,2.16,,0.9,3.44,84.39,1.71,285.07,,1004.89,,28.19,
2019-08-29 22:00:00,2019-08-29 23:00:00,24.78,48.48,35.14,44.94,80.06,14.5,21.32,0.44,1.26,4.06,,1.18,5.57,87.71,1.08,254.21,,1005.38,,27.86,
2019-08-29 23:00:00,2019-08-30 00:00:00,18.41,58.95,21.64,29.23,50.87,17.77,21.58,0.22,3.88,2.45,,1.97,6.32,87.06,1.75,278.28,,1005.2,,27.8,
2019-08-30 00:00:00,2019-08-30 01:00:00,12.35,47.17,42.8,27.98,70.75,15.41,22.59,0.26,1.2,2.87,,0.92,4.14,88.99,0.76,184.91,,1004.77,,27.32,
2019-08-30 01:00:00,2019-08-30 02:00:00,16.72,68.08,77.01,32.59,109.58,14.17,23.12,0.29,1.02,2.56,,0.79,4.7,88.88,0.74,131.53,,1004.12,,27.34,
2019-08-30 02:00:00,2019-08-30 03:00:00,15.11,96.66,34.7,29.34,64.03,14.34,23.58,0.16,1.42,2.71,,1.46,1.77,89.59,0.71,183.58,,1003.17,,27.37,
2019-08-30 03:00:00,2019-08-30 04:00:00,16.89,44.75,33.88,19.1,52.96,13.59,23.12,0.12,2.4,4.05,,2.77,,92.99,1.69,180.28,,1002.71,,26.59,
2019-08-30 04:00:00,2019-08-30 05:00:00,10.39,21.55,28.43,21.04,49.48,11.66,22.39,0.1,1.97,7.27,,1.16,0.83,95.58,1.83,118.49,,1002.8,,25.79,
2019-08-30 05:00:00,2019-08-30 06:00:00,10.95,20.89,111.93,17.25,129.18,18.82,23.79,0.22,0.83,6.12,,2.31,0.79,95.44,1.11,125.57,,1003.01,,25.98,
2019-08-30 06:00:00,2019-08-30 07:00:00,19.5,36.63,77.06,32.45,109.52,47.92,22.45,0.18,0.8,4.57,,3.48,3.12,95.33,1.06,156.42,11.11,1003.16,,25.95,
2019-08-30 07:00:00,2019-08-30 08:00:00,17.17,33.39,30.02,26.14,56.17,52.67,21.39,0.14,1.85,4.26,,1.25,3.89,95.52,1.86,143.26,32.71,1003.89,,26.26,
2019-08-30 08:00:00,2019-08-30 09:00:00,17.94,52.31,16.68,18.04,34.72,52.38,22.77,0.1,5.2,6.21,,0.82,3.02,95.29,2.63,174.69,161.21,1004.37,,26.69,
2019-08-30 09:00:00,2019-08-30 10:00:00,11.39,27.32,16.16,17.3,33.47,46.12,22.14,0.14,7.59,1.86,,0.94,2.5,94.82,2.02,223.8,262.44,1004.76,,27.05,
2019-08-30 10:00:00,2019-08-30 11:00:00,9.11,14.29,14.01,12.8,26.81,43.62,22.59,0.06,8.28,1.67,,0.51,3.07,92.66,1.92,160.23,605.82,1004.7,,28.19,
2019-08-30 11:00:00,2019-08-30 12:00:00,9.0,24.6,13.68,18.34,32.03,43.03,23.1,0.17,11.22,2.09,,0.49,2.09,84.32,3.25,245.99,468.84,1004.13,,29.17,
2019-08-30 12:00:00,2019-08-30 13:00:00,8.05,20.48,15.91,18.4,34.31,43.87,22.4,0.15,12.44,1.54,,0.93,,82.62,4.04,284.5,592.78,1003.43,,29.39,
2019-08-30 13:00:00,2019-08-30 14:00:00,9.89,28.27,14.72,19.16,33.88,42.23,22.48,0.17,12.23,1.8,,1.0,,85.9,4.16,282.75,353.86,1002.81,,28.41,
2019-08-30 14:00:00,2019-08-30 15:00:00,11.89,24.4,18.4,22.31,40.71,36.76,21.68,0.14,16.52,2.13,,0.77,0.98,85.95,5.04,284.69,478.11,1002.1,,28.7,
2019-08-30 15:00:00,2019-08-30 16:00:00,9.16,46.07,11.53,15.2,26.73,32.2,20.86,0.07,18.99,1.99,,0.26,2.87,83.01,4.52,271.37,520.28,1001.6,,28.64,
2019-08-30 16:00:00,2019-08-30 17:00:00,16.55,41.75,10.72,16.25,26.97,25.48,21.95,0.05,20.83,3.08,,0.33,2.5,80.41,4.49,269.31,453.75,1001.1,,29.45,
2019-08-30 17:00:00,2019-08-30 18:00:00,19.82,55.0,13.99,21.57,35.59,20.48,22.42,0.11,14.47,3.36,,0.24,2.78,80.49,4.71,290.09,202.44,1001.14,,28.8,
2019-08-30 18:00:00,2019-08-30 19:00:00,15.29,50.4,13.16,31.11,44.26,20.2,22.88,0.19,9.66,3.52,,0.52,2.21,82.09,2.54,272.93,21.73,1001.6,,28.46,
2019-08-30 19:00:00,2019-08-30 20:00:00,18.78,55.52,10.3,31.23,41.52,18.86,23.17,0.24,7.86,3.87,,1.26,1.49,85.02,1.93,272.99,,1002.09,,28.44,
2019-08-30 20:00:00,2019-08-30 21:00:00,18.05,63.36,9.07,27.71,36.78,16.17,22.43,0.28,5.32,3.5,,1.55,1.41,86.62,1.46,239.18,,1002.72,,28.01,
2019-08-30 21:00:00,2019-08-30 22:00:00,18.0,61.25,10.55,29.18,39.74,14.9,22.14,0.24,5.78,3.07,,1.15,3.09,94.35,2.17,249.61,,1003.19,,26.38,
2019-08-30 22:00:00,2019-08-30 23:00:00,15.17,38.93,13.26,35.98,49.23,14.53,21.8,0.24,5.06,2.15,,0.9,2.92,94.11,2.29,253.62,,1003.47,,27.01,
2019-08-30 23:00:00,2019-08-31 00:00:00,15.0,44.36,6.84,29.54,36.38,14.62,20.75,0.12,7.46,1.7,,0.6,3.56,92.67,1.87,245.52,,1003.11,,27.27,
2019-08-31 00:00:00,2019-08-31 01:00:00,16.88,46.84,6.42,28.62,35.05,15.12,22.03,0.06,10.36,1.36,,0.49,2.55,91.83,2.34,259.39,,1002.82,,27.48,
2019-08-31 01:00:00,2019-08-31 02:00:00,12.28,45.16,4.21,15.32,19.53,13.97,21.88,0.02,16.7,1.26,,0.24,1.52,90.2,3.08,265.57,,1002.44,,27.58,
2019-08-31 02:00:00,2019-08-31 03:00:00,11.06,39.64,3.81,14.2,18.01,12.96,21.98,0.01,16.8,1.13,,0.17,1.62,89.2,2.13,275.1,,1001.82,,27.62,
2019-08-31 03:00:00,2019-08-31 04:00:00,8.17,36.31,5.22,16.2,21.42,13.28,23.15,0.04,9.96,1.27,,0.59,,89.4,1.79,261.84,,1001.45,,27.53,
2019-08-31 04:00:00,2019-08-31 05:00:00,7.06,35.08,3.43,11.14,14.58,11.99,22.38,0.03,12.48,0.81,,0.33,0.42,89.58,2.18,259.21,,1001.15,,27.27,
2019-08-31 05:00:00,2019-08-31 06:00:00,5.11,24.0,13.63,19.3,32.94,10.66,21.94,0.09,5.89,0.98,,0.35,,90.72,1.26,216.97,,1001.17,,26.77,
2019-08-31 06:00:00,2019-08-31 07:00:00,8.77,29.43,61.21,25.9,87.03,10.42,23.06,0.34,1.77,1.24,,0.59,0.34,92.61,1.02,172.08,1.49,1001.6,,26.63,
2019-08-31 07:00:00,2019-08-31 08:00:00,14.65,32.76,8.09,24.44,32.52,8.98,20.53,0.15,7.11,1.61,,0.67,2.99,90.98,1.4,235.27,3.3,1002.1,,26.92,
2019-08-31 08:00:00,2019-08-31 09:00:00,15.0,41.27,20.51,34.47,54.98,10.25,22.46,0.34,4.62,1.54,,0.52,3.36,91.75,1.64,176.38,40.16,1002.52,,26.83,
